ax; ay; az; gx; gy; gz; lat; lon
18401; 16270; -28738; 31792; 761; 14142; 50.083917506879445; 19.992679786641087
-22248; 14959; -9207; 28000; 11560; 17648; 50.083917506879445; 19.992679786641087
-13637; -13956; 10939; -24016; -9280; 23572; 50.083917506879445; 19.992679786641087
27178; -32483; -14539; 10928; -29504; -22976; 50.083917506879445; 19.992679786641087
-3273; -18283; 13463; -6880; 6536; -6848; 50.083917506879445; 19.992679786641087
4060; 15432; 9635; 20864; -27064; -8352; 50.083917506879445; 19.992679786641087
21689; 27639; -6458; -22496; 10656; -6832; 50.08391286076781; 19.99271064940653
-27745; 21759; 13463; 31040; 23572; 9280; 50.08391286076781; 19.99271064940653
-14400; 6579; 5449; 14128; -17040; -2752; 50.08391286076781; 19.99271064940653
3296; -17145; -961; -9429; 12768; -24332; 50.08391286076781; 19.99271064940653
4973; -22485; 7202; 10190; -1522; 18096; 50.08391286076781; 19.99271064940653
-591; 21992; -24163; -8832; -20232; -19472; 50.08391286076781; 19.99271064940653
-6619; -8900; -197; 28728; -1522; 6384; 50.08391286076781; 19.99271064940653
-27222; 29623; -6076; -27376; 12621; -26912; 50.08391286076781; 19.99271064940653
22985; -25308; -16224; -22810; 26764; -11099; 50.08391286076781; 19.99271064940653
-24548; -16464; -15161; 17335; 761; -13382; 50.08391286076781; 19.99271064940653
-1130; 23602; 3390; -13382; -3954; -18712; 50.08390373250064; 19.992741913575514
7115; -28738; -5462; 6088; 31626; 10632; 50.08390373250064; 19.992741913575514
15885; 16951; 16121; -27376; -16280; 8056; 50.08390373250064; 19.992741913575514
-217; -812; -2182; 8968; 7292; 3488; 50.08390373250064; 19.992741913575514
26564; -31636; 13455; 30400; 18858; -761; 50.08390373250064; 19.992741913575514
-7001; 27497; 13762; -27232; -22344; 29504; 50.08390373250064; 19.992741913575514
14896; 866; -19039; -18528; -20064; -13216; 50.08390373250064; 19.992741913575514
-26989; 26634; 24433; 3804; 19767; 18858; 50.08390373250064; 19.992741913575514
11616; -213; 3540; -10190; 22198; 27968; 50.083896615513545; 19.992774357214476
-26998; 26583; 5308; 16112; -7608; 7584; 50.083896615513545; 19.992774357214476
-12731; -15626; -25840; 30866; 15052; 15960; 50.083896615513545; 19.992774357214476
30458; -17909; -26364; 3632; 15664; -3340; 50.083896615513545; 19.992774357214476
-21874; 5898; 9576; 31184; 25392; -16574; 50.083896615513545; 19.992774357214476
30990; 5043; -24777; -14584; -9576; 28136; 50.083896615513545; 19.992774357214476
-19665; -8376; 19027; 8368; 26764; -30866; 50.083896615513545; 19.992774357214476
-898; 4603; -12322; 9696; -1522; -21289; 50.083896615513545; 19.992774357214476
31521; 24575; -26297; -14142; 13382; -26296; 50.083896615513545; 19.992774357214476
-1; -1; -1; 8816; 17484; 8056; 50.083889359243344; 19.99280558706427
25958; -3186; 24906; -21904; -9280; -25092; 50.083889359243344; 19.99280558706427
-17689; 30462; 11620; -14176; 25092; 27673; 50.083889359243344; 19.99280558706427
9789; -6774; 5284; 5328; 612; 6088; 50.083889359243344; 19.99280558706427
14971; -4856; -4399; -1984; 32388; -18858; 50.083889359243344; 19.99280558706427
10927; -31404; -26986; -23120; -21289; -15664; 50.083880421286864; 19.992838355842125
-26308; 22000; 26957; -7760; 29195; 23104; 50.083880421286864; 19.992838355842125
11766; -29951; 23520; -29195; -26912; 27524; 50.083880421286864; 19.992838355842125
-31797; 26044; -12263; -23424; 3192; -12621; 50.083880421286864; 19.992838355842125
2689; -22253; 8033; 11904; -1816; 10208; 50.083880421286864; 19.992838355842125
406; -28888; -4781; -1200; 1670; -24332; 50.083880421286864; 19.992838355842125
17487; -24852; -10128; -21728; 25536; 23868; 50.083880421286864; 19.992838355842125
12762; 551; -11050; 20527; 26002; -9280; 50.083880421286864; 19.992838355842125
27403; 18263; -56; -17944; -7292; -11860; 50.083880421286864; 19.992838355842125
25658; -14621; 12010; 21140; -25392; 23280; 50.083874772572074; 19.992868914050355
-27297; -25690; 19708; 12304; 908; -8520; 50.083874772572074; 19.992868914050355
4973; -24462; -18748; 25072; -14904; -20527; 50.083874772572074; 19.992868914050355
-31034; -24147; 19484; -23840; 8816; -31312; 50.083874772572074; 19.992868914050355
5596; 31218; -16307; -13072; -464; -29048; 50.083874772572074; 19.992868914050355
-20047; 11769; 29773; 29195; 29648; -9744; 50.083874772572074; 19.992868914050355
-25162; -9349; -280; 2728; -7608; 20208; 50.083874772572074; 19.992868914050355
11384; -25001; -16846; 15052; -32388; -10952; 50.083874772572074; 19.992868914050355
15968; -26372; 10773; -32088; 13382; 12768; 50.083866663947084; 19.992907289238037
8486; -5761; -11566; 17632; -27673; -21904; 50.083866663947084; 19.992907289238037
5206; -2721; 29383; 8080; 29656; -4100; 50.083866663947084; 19.992907289238037
-1811; -24005; 16727; -10338; -4248; -17632; 50.083866663947084; 19.992907289238037
26721; -1650; 4520; -30400; -16112; -25680; 50.083866663947084; 19.992907289238037
7572; -10262; -18201; -4568; -31776; -15352; 50.083866663947084; 19.992907289238037
-20272; 7194; -3867; 31480; -14142; -20676; 50.083866663947084; 19.992907289238037
-18752; 12309; -3178; -27376; 14584; 17776; 50.083866663947084; 19.992907289238037
30151; 16353; 32065; -26592; 29488; 16872; 50.083857955328504; 19.992938691528582
-17681; 29631; 17873; 31184; 11860; 12621; 50.083857955328504; 19.992938691528582
26265; 23063; 6662; -28728; 3192; -8520; 50.083857955328504; 19.992938691528582
2764; 16569; -21497; -26764; 29956; 24481; 50.083857955328504; 19.992938691528582
4292; 15597; -26895; -19168; -10338; -23572; 50.083857955328504; 19.992938691528582
-25536; 6587; 17566; -20080; -24628; 24481; 50.083857955328504; 19.992938691528582
-4103; -12727; -25541; 27820; -26152; 32388; 50.083857955328504; 19.992938691528582
23292; -15086; 30395; -19767; -24628; 31626; 50.08385182653243; 19.992966654759396
16267; -28963; -11873; 21568; 29808; -3804; 50.08385182653243; 19.992966654759396
-16535; 2618; -16082; -6536; 23424; -20976; 50.08385182653243; 19.992966654759396
-11502; -22717; 32447; -28096; -296; 4128; 50.08385182653243; 19.992966654759396
8261; 6513; 6670; 30568; -19006; -4100; 50.08385182653243; 19.992966654759396
3379; -6624; 23378; -25392; 20527; -10338; 50.08385182653243; 19.992966654759396
-18827; -10660; -430; -14736; 22810; 31480; 50.08385182653243; 19.992966654759396
29395; -25690; -15826; 18244; 23572; -28284; 50.08385182653243; 19.992966654759396
23134; 19459; -2324; 28448; 14440; 11860; 50.08385182653243; 19.992966654759396
-1961; 26028; 5690; 17472; 20380; -29956; 50.08385182653243; 19.992966654759396
-12183; 27099; 25977; -17344; -28584; 4100; 50.083846449982204; 19.993002186313984
-16527; 11313; 4461; 6816; 22810; -25242; 50.083846449982204; 19.993002186313984
-2410; -25773; 15282; -31920; -9429; -29488; 50.083846449982204; 19.993002186313984
-1504; -2564; -26754; -8832; -26152; 30718; 50.083846449982204; 19.993002186313984
11549; -21406; 18487; 12304; -24944; 23868; 50.083846449982204; 19.993002186313984
-18901; -18366; 4902; -22496; -6848; -13232; 50.083846449982204; 19.993002186313984
-5017; -22020; 23835; 10976; 25536; -30568; 50.083846449982204; 19.993002186313984
-20961; 9411; 8796; 1360; 6680; -10656; 50.083846449982204; 19.993002186313984
10171; 9702; 15979; -23720; 6704; 1670; 50.083846449982204; 19.993002186313984
18874; -10636; 27871; -7200; 14142; -18272; 50.08383899288825; 19.993030494688757
-22721; 20870; 15829; -3968; 3340; -1664; 50.08383899288825; 19.993030494688757
-4411; 2441; 8033; -11968; 24464; -18560; 50.08383899288825; 19.993030494688757
-12798; 11769; -31271; -592; 2880; 13504; 50.08383899288825; 19.993030494688757
-2891; 5765; -1119; -10112; 3792; 20080; 50.08383899288825; 19.993030494688757
-24489; -22028; 21676; -11072; -18096; 9136; 50.08383899288825; 19.993030494688757
25426; 21401; 476; -23888; 6704; -11232; 50.08383899288825; 19.993030494688757
-28667; -7057; 22831; 27524; -2284; -24628; 50.08383899288825; 19.993030494688757
22445; -9282; -27218; -19472; -2576; 2284; 50.08383899288825; 19.993030494688757
24796; 12002; -26529; 30080; -31160; -14880; 50.08383899288825; 19.993030494688757
4308; -7821; 31135; -25072; 5952; -22176; 50.08383899288825; 19.993030494688757
-21933; 7469; 13297; -2688; 22720; -17280; 50.08383899288825; 19.993030494688757
-8911; 31998; -4781; -18880; 24800; 4736; 50.08383899288825; 19.993030494688757
3744; 17283; 17026; -1200; 6384; -7440; 50.08383899288825; 19.993030494688757
-3938; 32754; 15357; 30752; -14608; 13680; 50.08383899288825; 19.993030494688757
-15023; -8651; -19662; 8200; 12160; 12328; 50.08383899288825; 19.993030494688757
1859; -14680; 30603; 14912; -25392; -19600; 50.08383899288825; 19.993030494688757
-8147; -19264; 11836; 7776; -2136; 25536; 50.08383899288825; 19.993030494688757
-15920; -9872; -31038; -3136; -1376; 23720; 50.08383899288825; 19.993030494688757
32203; -20492; -13101; -13248; 23572; 9264; 50.08383899288825; 19.993030494688757
-6088; 9950; -26155; -16280; -22344; -14440; 50.08383899288825; 19.993030494688757
31770; -1087; 12533; -4128; 20380; 296; 50.08383899288825; 19.993030494688757
-2276; -22627; 468; 26944; -32388; -4128; 50.08383899288825; 19.993030494688757
10695; 28493; 22673; -27208; -5768; 7907; 50.08383899288825; 19.993030494688757
-8521; -6068; -4100; -24628; 13232; -32536; 50.083841280385684; 19.99301314101701
-6005; -17893; -28364; 15052; -16724; -25392; 50.083841280385684; 19.99301314101701
-20803; 19566; 18255; 28435; -7146; -14142; 50.083841280385684; 19.99301314101701
11998; 27804; -30806; 25092; 11860; -29048; 50.083841280385684; 19.99301314101701
-2193; -21863; 29391; -31016; -26912; -5624; 50.083841280385684; 19.99301314101701
-17299; -30333; -32101; -1056; 14904; -19152; 50.083841280385684; 19.99301314101701
-21418; 23220; 32447; -22198; -19767; 17944; 50.083841280385684; 19.99301314101701
18102; -11723; -29427; -12008; -24481; -6536; 50.083841280385684; 19.99301314101701
-22563; -28431; -12030; -11860; -21289; -9576; 50.083841280385684; 19.99301314101701
17795; -17827; 16959; 1522; -27673; 6996; 50.083841280385684; 19.99301314101701
-4635; 3382; -15236; 10190; -6384; -8816; 50.083841280385684; 19.99301314101701
18177; 1323; 32372; 13382; -12621; 12621; 50.083841280385684; 19.99301314101701
22295; -13708; -969; 16574; -17335; -32388; 50.083841280385684; 19.99301314101701
-28592; 27796; -6691; -4714; 23720; 29195; 50.083841280385684; 19.99301314101701
10088; 25355; -32707; 7907; -9429; -3954; 50.083841280385684; 19.99301314101701
-1220; -1220; -1220; -16574; -21289; 29195; 50.083841280385684; 19.99301314101701
