ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
6555175; 13842773; 100268554; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053850; 2000124580; 50.09059499946598; 20.00128426548489
6616210; 13989257; 100292968; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053850; 2000124580; 50.09059499946598; 20.00128426548489
6555175; 13903808; 100292968; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053990; 2000124629; 50.09059499946598; 20.00128426548489
6616210; 13916015; 100354003; -6103515; -30517578; -18310546; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053990; 2000124629; 50.09059499946598; 20.00128426548489
6579589; 13928222; 100256347; 0; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124169; 50.09059499946598; 20.00128426548489
6579589; 13903808; 100292968; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124169; 50.09059499946598; 20.00128426548489
6640625; 13989257; 100378417; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054649; 2000123700; 50.09059499946598; 20.00128426548489
6567382; 13879394; 100354003; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054649; 2000123700; 50.09059499946598; 20.00128426548489
6579589; 14001464; 100390625; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009055000; 2000123539; 50.09059499946598; 20.00128426548489
6604003; 13952636; 100317382; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009055000; 2000123539; 50.09059499946598; 20.00128426548489
6567382; 14013671; 100378417; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054960; 2000123340; 50.09059499946598; 20.00128426548489
6640625; 13952636; 100415039; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054960; 2000123340; 50.09059499946598; 20.00128426548489
6542968; 14001464; 100341796; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054940; 2000122869; 50.09059499946598; 20.00128426548489
6567382; 13977050; 100280761; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009054940; 2000122869; 50.09059499946598; 20.00128426548489
6677246; 14038085; 100256347; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009055020; 2000122760; 50.09059499946598; 20.00128426548489
6481933; 13916015; 100317382; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009055020; 2000122760; 50.09059499946598; 20.00128426548489
6591796; 13989257; 100305175; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1200000000; 6265012359;0; 0; 0; 5009054949; 2000122750; 50.09059499946598; 20.00128426548489
6542968; 13867187; 100427246; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054949; 2000122750; 50.09059499946598; 20.00128426548489
6481933; 13903808; 100366210; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054949; 2000122739; 50.09059499946598; 20.00128426548489
6555175; 14013671; 100390625; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054949; 2000122739; 50.09059499946598; 20.00128426548489
6469726; 13879394; 100305175; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1200000000; 6265012359;0; 0; 0; 5009054940; 2000122660; 50.09059499946598; 20.00128426548489
6591796; 13964843; 100280761; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009054940; 2000122660; 50.09059499946598; 20.00128426548489
6616210; 13867187; 100402832; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054860; 2000122799; 50.09059499946598; 20.00128426548489
6665039; 13867187; 100341796; -12207031; -18310546; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054860; 2000122799; 50.09059499946598; 20.00128426548489
6506347; 13916015; 100354003; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054740; 2000123150; 50.09059499946598; 20.00128426548489
6542968; 13940429; 100378417; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054740; 2000123150; 50.09059499946598; 20.00128426548489
6530761; 13964843; 100329589; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054560; 2000123559; 50.09059499946598; 20.00128426548489
6518554; 13952636; 100341796; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054560; 2000123559; 50.09059499946598; 20.00128426548489
6555175; 13916015; 100415039; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054440; 2000123929; 50.09059499946598; 20.00128426548489
6567382; 13891601; 100402832; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054440; 2000123929; 50.09059499946598; 20.00128426548489
6555175; 13952636; 100366210; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054370; 2000124229; 50.09059499946598; 20.00128426548489
6591796; 14001464; 100317382; -6103515; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054370; 2000124229; 50.09059499946598; 20.00128426548489
6604003; 13940429; 100366210; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054510; 2000124079; 50.09059499946598; 20.00128426548489
6542968; 13928222; 100341796; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054510; 2000124079; 50.09059499946598; 20.00128426548489
6628417; 13940429; 100366210; -12207031; -30517578; -24414062; 5700000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054150; 2000124659; 50.09059499946598; 20.00128426548489
6530761; 13903808; 100341796; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054150; 2000124659; 50.09059499946598; 20.00128426548489
6530761; 13916015; 100354003; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054399; 2000124490; 50.09059499946598; 20.00128426548489
6665039; 13916015; 100354003; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054399; 2000124490; 50.09059499946598; 20.00128426548489
6604003; 13964843; 100268554; -12207031; -24414062; -18310546; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054360; 2000124449; 50.09059499946598; 20.00128426548489
6555175; 13964843; 100378417; -12207031; -18310546; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054360; 2000124449; 50.09059499946598; 20.00128426548489
6555175; 13952636; 100390625; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054370; 2000124400; 50.09059499946598; 20.00128426548489
6616210; 13818359; 100292968; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054370; 2000124400; 50.09059499946598; 20.00128426548489
6640625; 13940429; 100390625; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124379; 50.09059499946598; 20.00128426548489
6542968; 13952636; 100354003; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124379; 50.09059499946598; 20.00128426548489
6591796; 13928222; 100390625; -12207031; -36621093; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009054310; 2000124379; 50.09059499946598; 20.00128426548489
6506347; 13977050; 100329589; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054310; 2000124379; 50.09059499946598; 20.00128426548489
6616210; 13879394; 100366210; -12207031; -18310546; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124349; 50.09059499946598; 20.00128426548489
6579589; 13977050; 100329589; -6103515; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124349; 50.09059499946598; 20.00128426548489
6555175; 14025878; 100292968; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054380; 2000124250; 50.09059499946598; 20.00128426548489
6518554; 13940429; 100415039; -12207031; -24414062; -18310546; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054380; 2000124250; 50.09059499946598; 20.00128426548489
6640625; 13989257; 100415039; -6103515; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124289; 50.09059499946598; 20.00128426548489
6530761; 14025878; 100366210; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009054320; 2000124289; 50.09059499946598; 20.00128426548489
6579589; 13952636; 100354003; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053910; 2000124820; 50.09059499946598; 20.00128426548489
6604003; 13928222; 100354003; 0; -36621093; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053910; 2000124820; 50.09059499946598; 20.00128426548489
6567382; 13964843; 100390625; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053609; 2000125269; 50.09059499946598; 20.00128426548489
6652832; 13916015; 100305175; -12207031; -18310546; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009053609; 2000125269; 50.09059499946598; 20.00128426548489
6738281; 13989257; 100317382; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053680; 2000125160; 50.09059499946598; 20.00128426548489
6518554; 13891601; 100439453; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053680; 2000125160; 50.09059499946598; 20.00128426548489
6542968; 13977050; 100378417; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053660; 2000124950; 50.09059499946598; 20.00128426548489
6555175; 13916015; 100366210; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053660; 2000124950; 50.09059499946598; 20.00128426548489
6616210; 13964843; 100439453; -18310546; -30517578; -18310546; 5800000000; 3000000000; 1200000000; 6265012359;0; 0; 0; 5009053670; 2000124890; 50.09059499946598; 20.00128426548489
6616210; 13977050; 100354003; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053670; 2000124890; 50.09059499946598; 20.00128426548489
6567382; 14038085; 100415039; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053720; 2000124749; 50.09059499946598; 20.00128426548489
6518554; 13964843; 100390625; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053720; 2000124749; 50.09059499946598; 20.00128426548489
6591796; 13879394; 100305175; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009053790; 2000124700; 50.09059499946598; 20.00128426548489
6713867; 13964843; 100366210; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053790; 2000124700; 50.09059499946598; 20.00128426548489
6616210; 13928222; 100366210; -12207031; -30517578; -30517578; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053799; 2000124610; 50.09059499946598; 20.00128426548489
6555175; 13916015; 100329589; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053799; 2000124610; 50.09059499946598; 20.00128426548489
6628417; 14013671; 100378417; 0; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053680; 2000124730; 50.09059499946598; 20.00128426548489
6567382; 13891601; 100451660; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053680; 2000124730; 50.09059499946598; 20.00128426548489
6604003; 13916015; 100439453; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053549; 2000124920; 50.09059499946598; 20.00128426548489
6542968; 13928222; 100415039; 0; -36621093; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053549; 2000124920; 50.09059499946598; 20.00128426548489
6542968; 13854980; 100415039; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053520; 2000124929; 50.09059499946598; 20.00128426548489
6628417; 13952636; 100354003; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053520; 2000124929; 50.09059499946598; 20.00128426548489
6567382; 13940429; 100415039; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053570; 2000124880; 50.09059499946598; 20.00128426548489
6555175; 13916015; 100366210; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053570; 2000124880; 50.09059499946598; 20.00128426548489
6481933; 13928222; 100366210; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053540; 2000124880; 50.09059499946598; 20.00128426548489
6579589; 13977050; 100390625; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053540; 2000124880; 50.09059499946598; 20.00128426548489
6591796; 13940429; 100415039; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053500; 2000124860; 50.09059499946598; 20.00128426548489
6591796; 13977050; 100378417; 0; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053500; 2000124860; 50.09059499946598; 20.00128426548489
6494140; 14001464; 100439453; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053500; 2000124860; 50.09059499946598; 20.00128426548489
6555175; 14001464; 100366210; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053500; 2000124860; 50.09059499946598; 20.00128426548489
6555175; 13940429; 100390625; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053429; 2000124910; 50.09059499946598; 20.00128426548489
6567382; 13818359; 100341796; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053429; 2000124910; 50.09059499946598; 20.00128426548489
6542968; 14001464; 100415039; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053369; 2000124959; 50.09059499946598; 20.00128426548489
6433105; 13928222; 100427246; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053369; 2000124959; 50.09059499946598; 20.00128426548489
6518554; 13916015; 100390625; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053260; 2000125030; 50.09059499946598; 20.00128426548489
6494140; 13891601; 100402832; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053260; 2000125030; 50.09059499946598; 20.00128426548489
6604003; 13928222; 100354003; -18310546; -24414062; -30517578; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053240; 2000125100; 50.09059499946598; 20.00128426548489
6555175; 13916015; 100451660; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053240; 2000125100; 50.09059499946598; 20.00128426548489
6530761; 13903808; 100415039; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053180; 2000125190; 50.09059499946598; 20.00128426548489
6555175; 13867187; 100439453; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053180; 2000125190; 50.09059499946598; 20.00128426548489
6481933; 14025878; 100378417; 0; -36621093; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053040; 2000125310; 50.09059499946598; 20.00128426548489
6518554; 13903808; 100402832; -6103515; -30517578; -18310546; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009053040; 2000125310; 50.09059499946598; 20.00128426548489
6542968; 13928222; 100378417; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052930; 2000125440; 50.09059499946598; 20.00128426548489
6567382; 13916015; 100439453; 0; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052930; 2000125440; 50.09059499946598; 20.00128426548489
6591796; 13977050; 100439453; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052930; 2000125490; 50.09059499946598; 20.00128426548489
6542968; 13916015; 100354003; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052930; 2000125490; 50.09059499946598; 20.00128426548489
6555175; 13977050; 100439453; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052900; 2000125599; 50.09059499946598; 20.00128426548489
6652832; 13891601; 100366210; 0; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052900; 2000125599; 50.09059499946598; 20.00128426548489
6567382; 13928222; 100354003; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1200000000; 6265012359;0; 0; 0; 5009052990; 2000125569; 50.09059499946598; 20.00128426548489
6555175; 13854980; 100451660; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052990; 2000125569; 50.09059499946598; 20.00128426548489
6591796; 13940429; 100427246; -18310546; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052980; 2000125659; 50.09059499946598; 20.00128426548489
6506347; 13867187; 100378417; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052980; 2000125659; 50.09059499946598; 20.00128426548489
6567382; 14001464; 100390625; -18310546; -24414062; -30517578; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052990; 2000125700; 50.09059499946598; 20.00128426548489
6555175; 13891601; 100439453; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052990; 2000125700; 50.09059499946598; 20.00128426548489
6518554; 13964843; 100378417; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052920; 2000125800; 50.09059499946598; 20.00128426548489
6567382; 14013671; 100463867; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052920; 2000125800; 50.09059499946598; 20.00128426548489
6567382; 13940429; 100366210; -12207031; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052840; 2000125939; 50.09059499946598; 20.00128426548489
6506347; 13964843; 100476074; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052840; 2000125939; 50.09059499946598; 20.00128426548489
6481933; 13903808; 100427246; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052750; 2000126119; 50.09059499946598; 20.00128426548489
6542968; 13916015; 100451660; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052750; 2000126119; 50.09059499946598; 20.00128426548489
6518554; 13903808; 100476074; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052730; 2000126209; 50.09059499946598; 20.00128426548489
6481933; 13891601; 100402832; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052730; 2000126209; 50.09059499946598; 20.00128426548489
6518554; 13989257; 100439453; 0; -30517578; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009052699; 2000126299; 50.09059499946598; 20.00128426548489
6640625; 14001464; 100341796; -6103515; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052699; 2000126299; 50.09059499946598; 20.00128426548489
6555175; 13854980; 100439453; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052620; 2000126470; 50.09059499946598; 20.00128426548489
6604003; 13891601; 100427246; -6103515; -24414062; -24414062; 5800000000; 3000000000; 1000000000; 6265012359;0; 0; 0; 5009052620; 2000126470; 50.09059499946598; 20.00128426548489
6481933; 13928222; 100463867; -6103515; -30517578; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052550; 2000126620; 50.09059499946598; 20.00128426548489
6481933; 13879394; 100378417; -12207031; -24414062; -24414062; 5800000000; 3000000000; 1100000000; 6265012359;0; 0; 0; 5009052550; 2000126620; 50.09059499946598; 20.00128426548489
