ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
-90686035; -55651855; -21777343; -9405517578; -18597412109; -14416503906; 3700000000; -2600000000; -700000000; 12509581756;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
71704101; 92248535; -10998535; 14910888671; -22869873046; -18078613281; -1800000000; -1500000000; 3400000000; 23019442749;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-52856445; -87060546; 73510742; -5975341796; -22082519531; 27154541015; 0; -4300000000; -2100000000; 18000000000;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-68579101; 34313964; -77062988; 13104248046; -14611816406; -19976806640; 3800000000; 1300000000; 1200000000; 7111391448;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-20349121; -83154296; 39074707; -9234619140; -20428466796; 40069580078; 1500000000; -3000000000; -3400000000; 15343495178;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-70507812; -44494628; -53833007; -5957031250; -25372314453; -12408447265; 4100000000; -1300000000; -1100000000; 11892642211;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-25280761; -29443359; 12792968; 42077636718; -10681152343; 5987548828; 1600000000; -4400000000; 0; 16001689147;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-72705078; -81481933; 20629882; 4974365234; -18914794921; -646972656; 2200000000; -3800000000; -1900000000; 14993142700;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
11303710; 64880371; -79858398; 22497558593; -23699951171; -2343750000; -300000000; 500000000; 4200000000; 32903625488;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
68017578; -9655761; 25939941; -360107421; 26147460937; -17205810546; -3000000000; -900000000; 2100000000; 25330076599;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-43811035; 29077148; 42199707; 18634033203; 7708740234; -4492187500; 2000000000; -2000000000; 3300000000; 13500000000;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-84851074; -33532714; -85888671; 3887939453; -32952880859; -16094970703; 3100000000; 3000000000; -1300000000; 4593918991;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
50097656; 122509765; -47119140; 24530029296; -28509521484; -11431884765; -2100000000; -1600000000; 3100000000; 23269604492;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
65161132; -59582519; 55419921; 830078125; -15045166015; 33184814453; -1700000000; -2100000000; -3700000000; 21899098205;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-120751953; -25878906; -15234375; 18835449218; -32525634765; -14526367187; 3100000000; -3200000000; 700000000; 14561965942;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
54956054; 16088867; -5517578; -16082763671; 27185058593; 13391113281; -2800000000; -2200000000; 1500000000; 23184275817;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-3283691; -32202148; 62646484; 32019042968; 11120605468; -7971191406; -300000000; -3900000000; 2400000000; 18439869689;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
9008789; 65026855; -72338867; 23748779296; 25994873046; 6878662109; 700000000; 1300000000; 3800000000; 2830075645;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
-82238769; -76330566; -46301269; -16510009765; -21466064453; -9210205078; 3600000000; -1700000000; -2400000000; 11527771759;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
70764160; 7421875; -76843261; 5206298828; -39624023437; -17309570312; -2700000000; 200000000; 2800000000; 27423638916;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
16381835; 145422363; 24328613; -122070312; 250244140; 1354980468; -2100000000; -800000000; 3000000000; 24914553833;0; 0; 0; 0; 0; 50.09055383875072; 20.001250103467278
