ax; ay; az; gx; gy; gz; lat; lon
21598; 27016; -26521; 31328; -21289; 3192; 50.084329126059444; 19.99100731021683
-4261; 13439; -4922; -26616; 28728; 17776; 50.084329126059444; 19.99100731021683
18318; -8451; -22926; -14440; 20976; -12176; 50.08433727727116; 19.990978567007183
-3887; 13364; 2169; -25392; 14292; 21436; 50.08433727727116; 19.990978567007183
15877; 27473; 22315; 25392; -30256; 18858; 50.08433727727116; 19.990978567007183
15503; 15806; -28423; 16424; -7584; -4248; 50.08433727727116; 19.990978567007183
20842; 28776; 25670; -30128; 29344; -31480; 50.08433727727116; 19.990978567007183
-29597; 7261; 2933; 24016; -31776; -20676; 50.08433727727116; 19.990978567007183
29844; -22186; -7513; -32064; 6236; -11099; 50.08433727727116; 19.990978567007183
15428; -13417; 13770; 16424; 2728; 23256; 50.08433727727116; 19.990978567007183
-30278; -14563; 18495; 29195; -14752; -32088; 50.08434461327846; 19.99094767619775
7481; 16877; 24225; 28880; -8667; -8056; 50.08434461327846; 19.99094767619775
20842; -11806; -14605; 32388; 3488; 6536; 50.08434461327846; 19.99094767619775
16790; 18172; -25832; 18240; 17335; -20527; 50.08434461327846; 19.99094767619775
-4261; -22568; 26741; 23720; -27064; -31920; 50.08434461327846; 19.99094767619775
-27679; 12226; -24147; 22664; -12472; 10338; 50.08434461327846; 19.99094767619775
-32262; -32101; -24379; -29488; -25092; 13680; 50.08434461327846; 19.99094767619775
-15322; 27930; -12329; -2256; 27064; 12768; 50.08434461327846; 19.99094767619775
22595; 21220; -3627; 12472; -2752; 14736; 50.08434461327846; 19.99094767619775
14806; -14090; 3548; -5476; 29808; -6384; 50.08434901344526; 19.990917590938636
-24938; -15177; -11333; -29760; -15200; 22368; 50.08434901344526; 19.990917590938636
-6403; 850; -945; 23072; -16724; 24332; 50.08434901344526; 19.990917590938636
14739; -31802; 5532; 4248; 5768; 8968; 50.08434901344526; 19.990917590938636
17255; 14585; 2933; -15200; -31480; 17335; 50.08434901344526; 19.990917590938636
-32262; -24943; -31786; 10040; 29956; -32536; 50.08434901344526; 19.990917590938636
-11585; -4108; -26746; -27072; 4714; 24481; 50.08434901344526; 19.990917590938636
16873; -30199; 1638; 5768; -26764; 8056; 50.08434901344526; 19.990917590938636
16034; 2461; -3702; -20527; -6996; -612; 50.08434901344526; 19.990917590938636
-31116; -10369; -31944; 24496; 10338; 19006; 50.084356148872075; 19.990888936243906
24729; 17790; 31234; 7760; 10040; 5476; 50.084356148872075; 19.990888936243906
10238; 20381; 10183; -18560; 22958; -15664; 50.084356148872075; 19.990888936243906
-17614; -15626; 16211; -26002; -26152; -5476; 50.084356148872075; 19.990888936243906
11301; -29593; -13093; 31040; 25704; 28136; 50.084356148872075; 19.990888936243906
24422; -2505; 17208; -21904; 17040; -12920; 50.084356148872075; 19.990888936243906
-3729; -26163; 17881; 22640; -12621; 22198; 50.084356148872075; 19.990888936243906
-30734; 17806; 17582; -20384; 19472; -5768; 50.084356148872075; 19.990888936243906
-26151; 30919; 29864; 5176; 5328; 9136; 50.08436179309524; 19.99085683934943
11915; 8938; 21543; 12920; 10488; 6384; 50.08436179309524; 19.99085683934943
31289; 12683; -30183; -31312; -26764; -19767; 50.08436179309524; 19.99085683934943
29462; -48; -16523; 31936; 6996; 10040; 50.08436179309524; 19.99085683934943
1618; -7006; 23677; -2136; -15376; -26616; 50.08436179309524; 19.99085683934943
-10821; 22457; -17744; 7292; 21584; -32088; 50.08436179309524; 19.99085683934943
12979; -23781; -16748; -22512; 27968; -27232; 50.08436179309524; 19.99085683934943
10695; 14734; -9813; -20848; 27968; -22512; 50.08436179309524; 19.99085683934943
9616; -8526; 20405; -19620; 29344; -31328; 50.08436889027578; 19.990827411229603
5804; 4213; 32529; 19792; -2880; -8496; 50.08436889027578; 19.990827411229603
4284; 27556; -12936; -15200; 20080; 21752; 50.08436889027578; 19.990827411229603
26639; -21962; -26671; -1200; 29956; -908; 50.08436889027578; 19.990827411229603
27095; -17768; -15153; -3804; -6536; 21140; 50.08436889027578; 19.990827411229603
29844; 26260; -22544; -19006; 31328; -10488; 50.08436889027578; 19.990827411229603
6119; 19850; -31471; 761; -1376; 21436; 50.08436889027578; 19.990827411229603
19232; -30515; -16988; 16724; 19916; 29344; 50.08436889027578; 19.990827411229603
-29821; 8406; -29270; 15216; 9280; 10952; 50.084376973023836; 19.990795831595047
2449; 28162; -32542; -19620; 16872; 27968; 50.084376973023836; 19.990795831595047
-16700; 1787; -31321; 3792; 12472; -27524; 50.084376973023836; 19.990795831595047
-10904; 22125; -17677; 16280; -2576; -26296; 50.084376973023836; 19.990795831595047
2532; -14862; 28950; -16574; 24184; -908; 50.084376973023836; 19.990795831595047
-20130; 27788; -1028; 19304; 12472; 11248; 50.084376973023836; 19.990795831595047
-9301; 21759; 14451; -25536; 7760; -26152; 50.084376973023836; 19.990795831595047
-2883; -28829; -25525; 32240; -18392; 32088; 50.084376973023836; 19.990795831595047
29686; -21580; -16066; 8656; 3192; -30718; 50.08438402094203; 19.990766374840117
25028; 27414; 22083; -18880; 9280; 27376; 50.08438402094203; 19.990766374840117
-29207; 7875; -8667; -3954; 29656; 8224; 50.08438402094203; 19.990766374840117
-13794; -15933; 25205; 27820; 10190; -1670; 50.08438402094203; 19.990766374840117
12904; -19047; -31329; -14142; -20676; -25536; 50.08438402094203; 19.990766374840117
13377; 28162; -3627; -7872; -29048; 22050; 50.08438402094203; 19.990766374840117
-10730; -13059; -24312; -27064; 6368; 1504; 50.08438402094203; 19.990766374840117
-13727; 14609; 22854; 20824; 25984; 1504; 50.08438402094203; 19.990766374840117
32196; -28597; -31105; -28435; 9429; 16574; 50.08438402094203; 19.990766374840117
-12881; -14945; 29556; 30880; 5176; 17344; 50.08439078627502; 19.990735201657827
2839; 5658; -24147; 448; 296; 30104; 50.08439078627502; 19.990735201657827
-5482; 30620; -32691; -10352; 13072; -32400; 50.08439078627502; 19.990735201657827
-28683; 23437; -6691; 29656; -25680; -27360; 50.08439078627502; 19.990735201657827
-15090; -11507; 1488; 31480; -10952; -10190; 50.08439078627502; 19.990735201657827
-5490; -29053; 8348; 14440; -3656; -30424; 50.08439078627502; 19.990735201657827
2673; -21190; 22000; -16256; 28896; -19152; 50.08439078627502; 19.990735201657827
1760; -14405; -20792; 8032; -1522; 18392; 50.08439078627502; 19.990735201657827
12439; 16569; -12487; 20544; 28896; -9576; 50.08439078627502; 19.990735201657827
-5864; -14712; 3548; 28728; 29504; 25704; 50.08439746311398; 19.99070597247511
29379; -17012; -23249; -23868; 14608; -6832; 50.08439746311398; 19.99070597247511
13908; -6317; -12255; 19916; -13382; -11860; 50.08439746311398; 19.99070597247511
-2127; -20201; 15290; -8080; -6236; -19767; 50.08439746311398; 19.99070597247511
17861; -16547; -15393; -23408; -13532; -30104; 50.08439746311398; 19.99070597247511
-17381; -14239; -15310; 29344; 30568; 28136; 50.08439746311398; 19.99070597247511
29005; -30715; 12557; -18544; -21140; 21904; 50.08439746311398; 19.99070597247511
19921; -26171; -23249; -19488; 16112; -612; 50.08439746311398; 19.99070597247511
26489; -5013; 30635; 27984; -26320; 29936; 50.08440507012406; 19.990673146711874
31364; -32475; -18126; 18592; 8667; 16424; 50.08440507012406; 19.990673146711874
-1363; 17699; -6234; -25984; -24481; -13680; 50.08440507012406; 19.990673146711874
-18071; 2461; -18732; 30718; -10190; 31626; 50.08440507012406; 19.990673146711874
11525; -12736; 6288; 17484; 27064; 11392; 50.08440507012406; 19.990673146711874
21748; -12263; 27048; -14904; -9280; -320; 50.08440507012406; 19.990673146711874
13660; 31525; 6213; -18544; 1072; -15352; 50.08440507012406; 19.990673146711874
2607; 15341; -16897; 13382; 14608; 8368; 50.084410390482105; 19.990644668627827
20153; -7089; -10719; -16592; -23868; -31480; 50.084410390482105; 19.990644668627827
-24780; 4063; -10943; -19916; -29048; -13532; 50.084410390482105; 19.990644668627827
21905; -19520; 6131; -7744; 30718; -21436; 50.084410390482105; 19.990644668627827
-15397; -32275; 30021; -27064; -2432; -5008; 50.084410390482105; 19.990644668627827
-20977; -31428; -16216; -5624; -11712; 30866; 50.084410390482105; 19.990644668627827
4209; 18346; -2855; -9920; 11712; -26764; 50.084410390482105; 19.990644668627827
-22115; 19152; 31234; 31160; -23888; 29792; 50.084410390482105; 19.990644668627827
7706; 5217; -12471; -8520; 12944; 2896; 50.08441697836569; 19.99061109160626
13593; -2497; -15676; -25984; -296; -21728; 50.08441697836569; 19.99061109160626
-15704; -23888; 20862; -31312; -27524; -7146; 50.08441697836569; 19.99061109160626
23358; -25009; -11857; 11536; -32088; -3656; 50.08441697836569; 19.99061109160626
-18461; 2685; -20177; -10040; -17800; 10632; 50.08441697836569; 19.99061109160626
-300; 24433; -11408; 13696; -14584; -5152; 50.08441697836569; 19.99061109160626
23823; -27766; -26206; -14142; -25536; -14440; 50.08441697836569; 19.99061109160626
-25320; 2834; -12172; 14272; 1816; 2880; 50.08441697836569; 19.99061109160626
6725; 18928; -16066; 30718; -2432; -25392; 50.08441697836569; 19.99061109160626
27328; -13027; 23610; -2576; 11099; -14904; 50.08441697836569; 19.99061109160626
-29364; -22194; -20882; -3216; 22810; -6236; 50.0844250733023; 19.99057997999344
7647; 18014; 13156; 14608; -9280; 8816; 50.0844250733023; 19.99057997999344
-18453; -4257; -11640; -26464; -464; 7584; 50.0844250733023; 19.99057997999344
21216; 9544; 19940; 9744; 18096; -13680; 50.0844250733023; 19.99057997999344
12223; -19894; -16291; 3954; 4568; 14142; 50.0844250733023; 19.99057997999344
5737; -5785; 16361; -9280; -27820; 6384; 50.0844250733023; 19.99057997999344
-9526; -27534; 1713; -31016; -15960; -5768; 50.0844250733023; 19.99057997999344
-524; -7620; 8738; -4416; 22958; 14292; 50.0844250733023; 19.99057997999344
-4568; -14023; 24682; 30866; 19767; -7146; 50.08443713151891; 19.99055493576179
-13263; 26327; -13011; -23888; 6384; 31626; 50.08443713151891; 19.99055493576179
-3879; 22291; 25288; -31920; -20527; -3192; 50.08443713151891; 19.99055493576179
24961; 22598; 2402; 20848; 21289; -8056; 50.08443713151891; 19.99055493576179
9242; -21347; 24906; 12920; -908; -3192; 50.08443713151891; 19.99055493576179
5505; 28544; 27655; -10952; 16574; 29956; 50.08443713151891; 19.99055493576179
32510; -29037; 20637; -1522; 26764; 14142; 50.08443713151891; 19.99055493576179
29537; 28993; 2784; -12480; -31480; -18560; 50.08443713151891; 19.99055493576179
-21882; 15656; 32545; -12608; 9872; -1376; 50.08443713151891; 19.99055493576179
-831; -26620; 4985; -24928; 8968; -10040; 50.08443713151891; 19.99055493576179
-4037; 5367; -29860; 6528; 6536; 18544; 50.08444279408164; 19.990518014522003
1992; 23728; 5150; -10488; -13848; 2576; 50.08444279408164; 19.990518014522003
-20205; -25848; -29411; -12920; -10800; -1224; 50.08444279408164; 19.990518014522003
-24556; 27481; 25438; -22496; -25242; 32388; 50.08444279408164; 19.990518014522003
-5249; -22576; 3922; 28896; 8056; 10338; 50.08444279408164; 19.990518014522003
12746; 12459; 25670; -9744; 28752; 10800; 50.08444279408164; 19.990518014522003
8710; 18089; -2639; -761; -7292; 29808; 50.08444279408164; 19.990518014522003
-11809; 20381; -23690; 22198; 29344; 15052; 50.08444279408164; 19.990518014522003
4898; -10203; -21323; 23104; -10512; 7584; 50.084448579602515; 19.990490083799095
-31656; 32588; 7052; 24481; -21140; -6088; 50.084448579602515; 19.990490083799095
21980; -10361; -3403; -25242; 19620; 3954; 50.084448579602515; 19.990490083799095
11226; 31600; -8128; -16724; 16280; -24776; 50.084448579602515; 19.990490083799095
-10971; 3291; -25674; -18392; 4568; 22810; 50.084448579602515; 19.990490083799095
2681; 19468; -23158; 13382; 19006; 3192; 50.084448579602515; 19.990490083799095
18700; -10369; -23083; -2136; 8968; 25392; 50.084448579602515; 19.990490083799095
-26009; 10466; 24906; 23104; 6996; -1670; 50.084448579602515; 19.990490083799095
-18909; 32588; 26052; -3954; 31184; 9896; 50.084448579602515; 19.990490083799095
30151; -6699; -8352; -23424; -15200; 22050; 50.084448579602515; 19.990490083799095
-23410; 1232; 2933; 30104; -2136; -6848; 50.084455638793436; 19.990461416474165
-6628; -25159; 24449; 908; 14292; 21436; 50.084455638793436; 19.990461416474165
9624; 1846; 19035; 8352; -23720; -30104; 50.084455638793436; 19.990461416474165
-5407; -17685; 4079; 26296; -8816; 19620; 50.084455638793436; 19.990461416474165
-6320; -29585; 25670; 5624; -6384; -21289; 50.084455638793436; 19.990461416474165
-32262; -23481; -5387; 18416; 26002; -22344; 50.084455638793436; 19.990461416474165
22520; 16868; 4378; 8816; 5768; 1056; 50.084455638793436; 19.990461416474165
27702; 10100; -26887; 10176; -18858; 27968; 50.08446207342148; 19.990431108595367
24347; -26836; 26052; -3656; 28136; -4714; 50.08446207342148; 19.990431108595367
-23028; 22523; 890; 5152; -29808; -11408; 50.08446207342148; 19.990431108595367
-26474; 5110; -3619; -27328; -21289; -11392; 50.08446207342148; 19.990431108595367
32659; 2826; 23087; 7146; -32688; 7146; 50.08446207342148; 19.990431108595367
-15704; 19767; -13235; -22032; -16872; 19328; 50.08446207342148; 19.990431108595367
-22497; 1771; 1563; 26448; 29048; -2576; 50.08446207342148; 19.990431108595367
-25702; 25496; 29564; 10016; -31160; 25092; 50.08446207342148; 19.990431108595367
10396; 6796; 3855; 24332; 20676; 30718; 50.08446907724822; 19.99040014199923
-25387; 23811; -13160; -5312; -24496; 12160; 50.08446907724822; 19.99040014199923
-16393; 6496; 5225; -21584; 19904; -20080; 50.08446907724822; 19.99040014199923
1685; -24627; 16519; -31936; -16424; 31016; 50.08446907724822; 19.99040014199923
-23560; -14480; -28490; 6236; -32240; 18858; 50.08446907724822; 19.99040014199923
30376; 13281; -7596; -23256; 8968; -20380; 50.08446907724822; 19.99040014199923
26257; -23399; 31549; 31312; 2576; -30424; 50.08446907724822; 19.99040014199923
-9308; -17236; 4918; 2112; -13382; 2576; 50.08446907724822; 19.99040014199923
-30510; 26260; -29569; 27232; 30568; 21904; 50.08446907724822; 19.99040014199923
-26840; -13874; 7285; 13232; 18560; -18392; 50.08446907724822; 19.99040014199923
-18917; -27234; 18271; -14292; 29344; -16574; 50.084476254040425; 19.990368198663734
-17307; 18014; 25138; -4272; -23256; 23572; 50.084476254040425; 19.990368198663734
-10746; -29278; 19724; 23280; -908; -20676; 50.084476254040425; 19.990368198663734
-28525; -16173; 18495; 28896; 29048; -15200; 50.084476254040425; 19.990368198663734
929; 4670; -22544; -18712; 18712; -22198; 50.084476254040425; 19.990368198663734
7025; -18449; -29644; -8672; -6536; -21436; 50.084476254040425; 19.990368198663734
-32487; -28597; 9037; -21289; -14440; -11392; 50.084476254040425; 19.990368198663734
-20579; -24021; 19184; 7146; 31480; 7760; 50.08448294532999; 19.99033582709566
-13337; -26230; -13924; -30718; -30424; -21140; 50.08448294532999; 19.99033582709566
21291; 28245; 3922; -1816; 6680; 12008; 50.08448294532999; 19.99033582709566
9017; 468; -4167; -15813; -1984; 23868; 50.08448294532999; 19.99033582709566
-24099; 28926; -20492; 18544; -32704; 14584; 50.08448294532999; 19.99033582709566
27469; -4556; -18657; 5624; -16574; 25242; 50.08448294532999; 19.99033582709566
-3040; -22442; 9261; 5328; -24332; 13382; 50.08448294532999; 19.99033582709566
-5639; 4977; -29868; 7264; 20824; 12448; 50.08448294532999; 19.99033582709566
25036; -19122; 7600; 2576; -25092; 296; 50.08448294532999; 19.99033582709566
2823; -23473; 31715; 4248; 32536; 15960; 50.084492634066045; 19.990306563278494
5198; -20300; 2378; -10368; -6088; 8976; 50.084492634066045; 19.990306563278494
1618; -19686; 4619; 26448; 21600; 26764; 50.084492634066045; 19.990306563278494
3520; 18487; 20795; -12784; 13232; -16424; 50.084492634066045; 19.990306563278494
-18145; -3029; 29182; 4248; -17335; 24160; 50.084492634066045; 19.990306563278494
2532; -8700; 10565; 320; 26764; 21600; 50.084492634066045; 19.990306563278494
11143; 13124; 6820; 29664; -20976; 3504; 50.084492634066045; 19.990306563278494
31372; 31525; -23906; 21568; -3192; -7312; 50.084492634066045; 19.990306563278494
-25245; 24126; 24690; -2136; -8520; 30104; 50.084492634066045; 19.990306563278494
1236; 10989; -13775; 19006; -32704; 4248; 50.084502630625686; 19.990278791770397
-26998; 20921; -26738; 296; -4714; 24628; 50.084502630625686; 19.990278791770397
-26466; -25848; -22004; -21140; -761; 28284; 50.084502630625686; 19.990278791770397
-10140; -4490; 12467; -20544; -10928; 23280; 50.084502630625686; 19.990278791770397
-3107; -10137; 22323; -12640; 23572; 2432; 50.084502630625686; 19.990278791770397
-24930; -10361; -23615; 17188; -11120; -12944; 50.084502630625686; 19.990278791770397
6418; 15498; 16660; 26448; -8976; 9120; 50.084502630625686; 19.990278791770397
22819; -11200; -4474; 1984; -22198; 24481; 50.084502630625686; 19.990278791770397
-16850; -9215; -26214; -3804; 28136; 21904; 50.084502630625686; 19.990278791770397
-32487; -25848; -20335; -26464; 3954; 18096; 50.084506674701274; 19.990247155971346
14432; 10084; -32400; 9280; -17188; 20676; 50.084506674701274; 19.990247155971346
-5100; -7463; 6280; -8224; -6384; -9429; 50.084506674701274; 19.990247155971346
31596; -29884; 2477; 19304; 24332; 8520; 50.084506674701274; 19.990247155971346
24579; -12727; 2394; 27984; 25092; 23424; 50.084506674701274; 19.990247155971346
-8455; -9065; -13857; -17776; -16574; 29048; 50.084506674701274; 19.990247155971346
-12424; -8227; -11873; -18244; -612; -30568; 50.084506674701274; 19.990247155971346
-7691; -4183; 25438; -5920; 10338; -18096; 50.084506674701274; 19.990247155971346
15959; 28320; 12159; 11872; -18712; -3804; 50.084506674701274; 19.990247155971346
22520; -4033; -28199; 22810; 31016; -28752; 50.084513689097335; 19.990218546239447
-27529; -28207; -17130; 20380; -10952; 20824; 50.084513689097335; 19.990218546239447
-2741; 19468; -32392; 6536; -1670; 27673; 50.084513689097335; 19.990218546239447
-17539; 28536; 18952; -23408; -20824; -23256; 50.084513689097335; 19.990218546239447
-3729; -21804; -6517; -32560; 30424; 32088; 50.084513689097335; 19.990218546239447
-11361; 28544; 5757; -6536; 2592; -15648; 50.084513689097335; 19.990218546239447
18550; 13281; 15373; -19472; -30256; -22344; 50.084513689097335; 19.990218546239447
4591; 31907; -23914; 24160; -11860; -9429; 50.084513689097335; 19.990218546239447
26107; 20381; 29639; 21752; 25680; -13232; 50.084516847733234; 19.990188198363274
-7391; 10773; -15834; 5152; -9136; 17776; 50.084516847733234; 19.990188198363274
-12581; -1210; -2863; -4714; -5328; 30866; 50.084516847733234; 19.990188198363274
18550; -20052; 22921; -11099; -26764; -29195; 50.084516847733234; 19.990188198363274
30683; -3950; 22689; -2136; 3954; -9429; 50.084516847733234; 19.990188198363274
25343; 25347; -11640; -2752; -22050; -32240; 50.084516847733234; 19.990188198363274
-32262; -2655; 13687; -7292; -3954; -761; 50.084516847733234; 19.990188198363274
19007; 25197; 3922; 11392; 10040; 1376; 50.084516847733234; 19.990188198363274
24347; -27218; 8647; 2576; -148; 13848; 50.084516847733234; 19.990188198363274
11384; -9672; 4304; 8968; 28284; 25092; 50.084521744397094; 19.990159183296026
11002; -7919; -16980; -4100; 19304; 22344; 50.084521744397094; 19.990159183296026
-11128; 1007; 23760; -19472; -30568; -24800; 50.084521744397094; 19.990159183296026
-13420; 29308; 9710; -9872; -14142; 23572; 50.084521744397094; 19.990159183296026
24048; 17849; 23744; 8672; -5476; 23104; 50.084521744397094; 19.990159183296026
30076; -21016; 3406; -23424; -18560; 8496; 50.084521744397094; 19.990159183296026
31199; -9074; -23017; 28896; 31936; -29024; 50.084521744397094; 19.990159183296026
8328; -2521; -11034; 5248; -4544; 28448; 50.084521744397094; 19.990159183296026
7257; -10070; -2331; 4688; -23256; -28435; 50.084521744397094; 19.990159183296026
26182; -29104; -23839; 27488; 24481; 13968; 50.084521744397094; 19.990159183296026
-26541; 23503; -5694; -22944; -21584; 16736; 50.08453019633991; 19.990128501202793
19929; 15880; 32687; -2896; 20380; 25242; 50.08453019633991; 19.990128501202793
19996; 7036; -24296; -25552; -13232; -13232; 50.08453019633991; 19.990128501202793
-7167; -18599; -7671; 15520; 17335; 15664; 50.08453019633991; 19.990128501202793
-10290; -16622; -17819; -31312; 9896; 30272; 50.08453019633991; 19.990128501202793
25036; 19235; 22772; -19620; 20380; -29344; 50.08453019633991; 19.990128501202793
9624; 22606; 27580; -7907; 3192; -28435; 50.08453019633991; 19.990128501202793
13136; -30116; -8053; 23104; -14292; 8667; 50.08453019633991; 19.990128501202793
21075; -678; 26052; -16; 16112; -20080; 50.08453644026672; 19.99009649310514
-4186; -26072; -796; 27376; 11536; 12304; 50.08453644026672; 19.99009649310514
28540; -1517; 25662; 10338; 19916; 31016; 50.08453644026672; 19.99009649310514
-225; -18748; -27502; 25680; 20527; -29048; 50.08453644026672; 19.99009649310514
23350; -5785; -23391; -20527; 13992; -5008; 50.08453644026672; 19.99009649310514
28930; -29593; -9199; -5920; -27820; 8368; 50.08453644026672; 19.99009649310514
23740; 3980; 29556; 31328; 14904; -22198; 50.08453644026672; 19.99009649310514
14814; 16187; -4084; -2136; -1376; -14608; 50.08453644026672; 19.99009649310514
5272; -27451; 30553; -7907; -11712; -17188; 50.08453644026672; 19.99009649310514
-29671; -27152; 18952; -7744; 13992; 10800; 50.0845421685304; 19.990068525574003
25949; -27525; 22547; 22958; 7907; -16574; 50.0845421685304; 19.990068525574003
13734; 24417; 4386; -32388; -15052; -22198; 50.0845421685304; 19.990068525574003
-7391; -17004; -16822; 16872; -9429; -22050; 50.0845421685304; 19.990068525574003
1992; -19670; 22772; -27673; 29195; -26002; 50.0845421685304; 19.990068525574003
23433; -19138; 25595; -31184; 19620; 22958; 50.0845421685304; 19.990068525574003
-21583; 18471; -2024; 15216; 14904; -3340; 50.0845421685304; 19.990068525574003
-11967; -8002; 7891; -13968; -20527; -3954; 50.0845421685304; 19.990068525574003
10313; -8683; -5761; 29344; -4248; 3954; 50.0845421685304; 19.990068525574003
-30128; -24934; -18118; -24032; 20527; -26912; 50.0845421685304; 19.990068525574003
-21741; -25931; 11246; 4416; 761; -23256; 50.084548158194444; 19.99003668515961
26721; 32206; -9498; 18080; -15052; -29048; 50.084548158194444; 19.99003668515961
31903; -18981; 25985; -5792; -18560; -23424; 50.084548158194444; 19.99003668515961
-23493; -17004; -13467; -612; -14464; 22640; 50.084548158194444; 19.99003668515961
3902; 24807; 27497; 2136; -25242; 29195; 50.084548158194444; 19.99003668515961
31978; 14128; 25363; -28284; -11099; -1522; 50.084548158194444; 19.99003668515961
-16468; 775; -961; -14440; -14142; -23104; 50.084548158194444; 19.99003668515961
31521; 22067; -22245; -32240; -17335; 23720; 50.084548158194444; 19.99003668515961
10462; 19924; 12467; -20527; -30104; -32536; 50.084555658328966; 19.99001052933683
23890; 11230; 15904; 1968; 20380; 23572; 50.084555658328966; 19.99001052933683
-14865; -30889; 31234; 10040; 761; 26764; 50.084555658328966; 19.99001052933683
-1587; 10167; -11101; 11392; -13992; -13088; 50.084555658328966; 19.99001052933683
32659; 26028; 6288; -14440; -20080; -20080; 50.084555658328966; 19.99001052933683
22894; -14554; -5694; -26448; -19152; -12768; 50.084555658328966; 19.99001052933683
29694; 31824; 25745; -2728; -10952; -612; 50.084555658328966; 19.99001052933683
21972; 25339; -8136; 8056; -761; -24944; 50.084555658328966; 19.99001052933683
10911; 15813; -30333; -8368; 17648; -20064; 50.084555658328966; 19.99001052933683
26481; 18247; 1555; 28608; -5456; 16592; 50.08456236389278; 19.989978384421086
-12656; -10286; -6600; 25392; -27504; -21888; 50.08456236389278; 19.989978384421086
-23485; 5957; 5906; 23744; 5936; -5152; 50.08456236389278; 19.989978384421086
-15397; -3344; -13310; 24160; -20676; -20232; 50.08456236389278; 19.989978384421086
-8073; -27301; -3013; -4248; -24656; 32536; 50.08456236389278; 19.989978384421086
-24107; -29510; 16203; 9429; -12472; -31480; 50.08456236389278; 19.989978384421086
-22796; 15648; -26903; -27360; 32240; -1056; 50.08456236389278; 19.989978384421086
2382; 19168; 23079; -17040; 24776; -31328; 50.08456236389278; 19.989978384421086
29454; 9403; 29556; -31184; -30424; -30424; 50.08456236389278; 19.989978384421086
-2509; -9381; -22709; 26912; 8200; 22810; 50.08456236389278; 19.989978384421086
-674; 22216; -2946; 22810; 32536; 2432; 50.08456721389429; 19.98994748556006
25493; -20808; 12931; 5008; -11860; -14904; 50.08456721389429; 19.98994748556006
20460; -13641; 22390; -4714; 12768; 21436; 50.08456721389429; 19.98994748556006
-4186; -8542; 11403; -7584; -14608; -27524; 50.08456721389429; 19.98994748556006
-13952; 32057; -23532; 30104; -2136; 3632; 50.08456721389429; 19.98994748556006
-32644; 30612; 13164; -8520; -29808; 10632; 50.08456721389429; 19.98994748556006
20909; -16165; -15992; -3936; 13072; 24776; 50.08456721389429; 19.98994748556006
-15862; 13057; -12404; -27360; 14752; 24481; 50.08456721389429; 19.98994748556006
22587; 15656; 724; -25120; -5312; -24016; 50.08456721389429; 19.98994748556006
27395; 17259; 26741; -23424; -27360; -10784; 50.08456721389429; 19.98994748556006
-13645; 31442; 21319; -20824; -5008; -20976; 50.08457454378469; 19.989918694570648
-22953; -20359; -10337; 4568; -6996; 28284; 50.08457454378469; 19.989918694570648
28391; 16113; 25288; -3504; -30568; 29488; 50.08457454378469; 19.989918694570648
29919; -22493; 8273; 8667; -8520; -3192; 50.08457454378469; 19.989918694570648
-15704; -22800; -3103; -25536; 10338; 27673; 50.08457454378469; 19.989918694570648
-19748; -29751; -7297; 7744; -612; 24628; 50.08457454378469; 19.989918694570648
15652; 5126; 9726; -23720; -26002; -16574; 50.08457454378469; 19.989918694570648
31057; -24777; -29652; -8672; 14142; -9429; 50.08457454378469; 19.989918694570648
-28218; 5052; -26446; 19304; 28136; 30272; 50.084577234711524; 19.989885141995256
-26998; 7560; -22536; 32088; 29344; -5024; 50.084577234711524; 19.989885141995256
-30660; -21986; 1272; 18880; -19472; 15504; 50.084577234711524; 19.989885141995256
-19275; -5486; -6659; 30272; 31792; 29344; 50.084577234711524; 19.989885141995256
-28127; 20904; -32585; -160; 5344; 23232; 50.084577234711524; 19.989885141995256
17113; -18382; 28352; 29488; -576; 17536; 50.084577234711524; 19.989885141995256
12073; 29225; -3686; 18544; 8056; 23744; 50.084577234711524; 19.989885141995256
3520; 4678; 6088; -6112; 1696; -20672; 50.08458567909708; 19.989855180004888
-30037; -11499; -2615; -5504; -13696; -5920; 50.08458567909708; 19.989855180004888
-20842; -22210; 17964; -296; 8520; 32560; 50.08458567909708; 19.989855180004888
22894; -24659; 21102; 1200; -24608; 29656; 50.08458567909708; 19.989855180004888
22571; 11305; 20165; -30424; -28728; -19304; 50.08458567909708; 19.989855180004888
-24946; -22028; 21460; 8056; 27524; -9576; 50.08458567909708; 19.989855180004888
-3048; 24957; 20397; -32368; 30784; -19264; 50.08458567909708; 19.989855180004888
-26773; -22576; -16299; 26752; -31626; 32704; 50.084592487909966; 19.989843560170296
-12274; 13837; -3485; -18080; 8672; -17600; 50.084592487909966; 19.989843560170296
3288; -3635; 31982; -28272; 17800; -18858; 50.084592487909966; 19.989843560170296
25343; 32372; 2618; -1; -1; -1; 50.084592487909966; 19.989843560170296
406; 20090; -16913; 908; -3168; -5648; 50.084592487909966; 19.989843560170296
25426; -17669; -16299; 2896; -2136; -7776; 50.084592487909966; 19.989843560170296
12231; -18209; -2347; -13216; -3656; -17335; 50.084592487909966; 19.989843560170296
24205; 23071; 14294; 24184; 18858; -3632; 50.0845865719826; 19.989858124016003
-21036; 31301; -29502; 22664; 26764; 20848; 50.0845865719826; 19.989858124016003
-13711; 32754; 11013; 3192; 18712; 26464; 50.0845865719826; 19.989858124016003
