ax; ay; az; gx; gy; gz; lat; lon
547; 14609; -10203; 19304; -28136; 27064; 50.083713405304685; 19.992969045865163
2681; 9419; 27946; 3616; 31160; -17800; 50.083713405304685; 19.992969045865163
4434; 22157; -29361; 20380; -29808; 12736; 50.083713405304685; 19.992969045865163
12065; 8895; 20605; -20527; -31480; 17632; 50.083713405304685; 19.992969045865163
-6246; 30860; 25571; -26320; -13382; 25392; 50.083713405304685; 19.992969045865163
-6246; -26356; -30963; -1376; 31776; 15648; 50.083713405304685; 19.992969045865163
20760; -16665; -27534; 17312; 28584; -8080; 50.083713405304685; 19.992969045865163
-30278; 29797; 4205; -25536; 3044; -20527; 50.083730762939496; 19.99297793918056
-599; -6434; -25167; 21140; 612; -11536; 50.083730762939496; 19.99297793918056
23433; -6359; 3366; -25248; -26912; -22032; 50.083730762939496; 19.99297793918056
7415; -10104; 18164; -6088; -1522; 4736; 50.083730762939496; 19.99297793918056
8561; 29191; 2602; 4714; -13382; 3954; 50.083730762939496; 19.99297793918056
-5864; 29647; 7875; -29808; 30104; 27968; 50.083730762939496; 19.99297793918056
-10979; 7824; 24267; 4568; 21436; -26616; 50.083730762939496; 19.99297793918056
-11660; 4394; 15955; 3504; -6236; -17040; 50.083730762939496; 19.99297793918056
-10290; 12325; -15783; 23408; -6236; -10656; 50.083730762939496; 19.99297793918056
-8006; 13620; 29839; 27360; -20527; -10512; 50.083730762939496; 19.99297793918056
7489; -9341; -8692; 22664; -4100; -18080; 50.08374298392067; 19.992990164485587
24886; -19945; -64; 16288; -6384; 19328; 50.08374298392067; 19.992990164485587
12297; 19342; -27534; -26002; -26152; 6848; 50.08374298392067; 19.992990164485587
-30660; 21094; 16802; -5176; -21289; -9280; 50.08374298392067; 19.992990164485587
-5332; -8352; -7081; -19168; 9576; 20824; 50.08374298392067; 19.992990164485587
-22804; -13534; 27705; -19472; 26002; 29344; 50.08374298392067; 19.992990164485587
8785; -31695; 5193; -13532; -23104; 12176; 50.08374298392067; 19.992990164485587
-17531; -24828; 23578; -1200; 32240; 6704; 50.083754667108664; 19.99300258678034
22595; 20181; -4872; 5328; -2432; -12768; 50.083754667108664; 19.99300258678034
-17689; 8812; -2281; 18096; -10952; -31626; 50.083754667108664; 19.99300258678034
-26923; -10030; 10151; 3656; -14142; -29344; 50.083754667108664; 19.99300258678034
19314; -12778; -28372; -6536; -28284; -21289; 50.083754667108664; 19.99300258678034
-17689; -12164; 24425; -28435; 18244; 12920; 50.083754667108664; 19.99300258678034
23890; 2634; -13566; -29216; -22050; 1816; 50.083754667108664; 19.99300258678034
16790; 2792; -25998; 19916; 4100; 18080; 50.083754667108664; 19.99300258678034
-7084; -18035; 8323; -26152; 3954; 14292; 50.08376859488006; 19.993015809514414
28084; 5001; 1381; 28752; -3192; 27673; 50.08376859488006; 19.993015809514414
15038; 25761; -22792; 23104; 16574; 1670; 50.08376859488006; 19.993015809514414
5580; -2946; 28926; -29048; -10338; 1376; 50.08376859488006; 19.993015809514414
-29289; 11254; -2198; 7440; 25242; 5768; 50.08376859488006; 19.993015809514414
28466; 358; 25720; 16424; -761; 14736; 50.08376859488006; 19.993015809514414
32510; -18724; 20074; 32224; -30866; 3044; 50.08376859488006; 19.993015809514414
12671; 3481; 9395; -28272; -31016; -31776; 50.08376859488006; 19.993015809514414
32360; -16208; -29294; -31776; 19472; -12736; 50.08376859488006; 19.993015809514414
-981; 32305; 23047; -2880; 28896; -1360; 50.083782867291895; 19.993026502685833
-26541; -3237; -32400; 29792; -27673; -28880; 50.083782867291895; 19.993026502685833
4508; 24682; -4108; -25092; -7292; -17936; 50.083782867291895; 19.993026502685833
2225; -17736; -29900; 29024; -2576; 22224; 50.083782867291895; 19.993026502685833
-11046; 1795; -12503; -18416; -20380; -7146; 50.083782867291895; 19.993026502685833
-5332; -27419; 5524; -24481; -20232; -21600; 50.083782867291895; 19.993026502685833
-23335; 13388; -2222; 30424; -6236; 22810; 50.083782867291895; 19.993026502685833
-14259; 9128; 30246; 1056; -6704; -30752; 50.083782867291895; 19.993026502685833
-18909; -17744; 13663; -27504; -13848; 19152; 50.083782867291895; 19.993026502685833
24886; -1701; 8997; 736; 3954; 16574; 50.0837987486135; 19.99303959847511
17255; -2930; -14712; -9136; -27673; 8968; 50.0837987486135; 19.99303959847511
16865; 6080; -31180; 23680; 27673; -15232; 50.0837987486135; 19.99303959847511
30450; -12621; -32259; 29984; -25092; -7760; 50.0837987486135; 19.99303959847511
-4411; 26749; 4579; 27104; 18858; -21728; 50.0837987486135; 19.99303959847511
-26848; -16972; -1891; 10040; 7907; 12448; 50.0837987486135; 19.99303959847511
-17157; -2540; -19205; -6236; -29956; -11712; 50.0837987486135; 19.99303959847511
3281; -10112; -18449; -24332; 19767; -28136; 50.083815324005975; 19.993059465255797
-23643; -2631; 13364; -32704; -9576; 32088; 50.083815324005975; 19.993059465255797
-24556; 19890; 14975; 3168; -17776; -23868; 50.083815324005975; 19.993059465255797
-25013; -22004; 3964; -16096; 21752; 28284; 50.083815324005975; 19.993059465255797
-25470; -7190; 17558; 18392; 28752; -28576; 50.083815324005975; 19.993059465255797
32277; -26305; -13350; -13552; 21752; -14584; 50.083815324005975; 19.993059465255797
8478; 5831; -32342; -20032; 32240; 8368; 50.083815324005975; 19.993059465255797
-27379; 8513; 29682; 12160; -30104; 6560; 50.083815324005975; 19.993059465255797
2839; -32601; 14959; -10016; -12768; 23584; 50.083815324005975; 19.993059465255797
-13960; 8065; -16929; 11968; 8056; 6528; 50.0838297246756; 19.993068009208788
31065; -31380; 1031; 27328; -29048; -20384; 50.0838297246756; 19.993068009208788
8486; 8198; -6183; -4224; -16424; 15052; 50.0838297246756; 19.993068009208788
13742; 15373; -14928; -12096; -13088; 7292; 50.0838297246756; 19.993068009208788
6950; 15995; -28704; 12864; -3632; -9568; 50.0838297246756; 19.993068009208788
15262; 2800; 15199; 13968; 6848; 14752; 50.08384728818674; 19.993084069571836
-3962; 17291; -17370; -27872; 13382; 15984; 50.08384728818674; 19.993084069571836
25958; 20512; 6571; -3792; -3192; -22816; 50.08384728818674; 19.993084069571836
-24465; 658; -4581; -27360; -8816; 32416; 50.08384728818674; 19.993084069571836
-2127; 9726; -16705; -13968; 16724; -5024; 50.08384728818674; 19.993084069571836
11301; 11420; -28289; 1376; 26152; 23868; 50.08384728818674; 19.993084069571836
-14326; 5690; -20890; -15813; -30104; -18392; 50.08384728818674; 19.993084069571836
20236; -197; 16877; -32688; 16424; 32388; 50.08384728818674; 19.993084069571836
-7691; -16748; -24478; 10656; -23868; 3804; 50.08386410734605; 19.993098214582822
29470; 22165; 19858; -7440; -31480; 12621; 50.08386410734605; 19.993098214582822
-11884; -27053; 17566; -31616; -28435; 22958; 50.08386410734605; 19.993098214582822
15735; 7426; -30880; -8352; 31456; 31016; 50.08386410734605; 19.993098214582822
5206; -23391; 9328; 21436; -13408; 12768; 50.08386410734605; 19.993098214582822
1835; -17047; -16416; 30080; -30256; -27524; 50.08386410734605; 19.993098214582822
-26367; 22347; -26273; -29248; 14624; 11136; 50.08388171256931; 19.99310956816292
-12640; 32473; 7768; -31296; 20960; 8032; 50.08388171256931; 19.99310956816292
-30899; 9186; -10393; -28992; 21376; 23168; 50.08388171256931; 19.99310956816292
4965; -4134; -12220; -24160; -5792; 12096; 50.08388171256931; 19.99310956816292
24953; -22162; 18279; 26432; 32560; 22464; 50.08388171256931; 19.99310956816292
-10565; -25958; -1501; 24776; -18112; -16736; 50.08388171256931; 19.99310956816292
18350; 26076; -5711; 13072; -23424; 4568; 50.08388171256931; 19.99310956816292
-15180; 28592; -20492; -5760; -15392; 7920; 50.08388171256931; 19.99310956816292
-11187; 29025; 24110; -2284; -29195; -27376; 50.08388171256931; 19.99310956816292
5115; 9186; 7044; 32560; -4128; 18272; 50.08389881537267; 19.993108178287443
-29522; -16921; -5844; 17312; -18560; -2896; 50.08389881537267; 19.993108178287443
-24257; -29072; -32109; -12448; 3044; 10656; 50.08389881537267; 19.993108178287443
-13022; -26123; -16091; -8496; -592; -20416; 50.08389881537267; 19.993108178287443
-27505; -8419; 17491; -16574; 27552; 1600; 50.08389881537267; 19.993108178287443
26257; 29057; -15933; -10488; -23888; 19006; 50.08389881537267; 19.993108178287443
-16743; -26414; 26725; 21904; 1816; 3216; 50.08389881537267; 19.993108178287443
20543; 3158; -19138; -1056; -22400; -32536; 50.08389881537267; 19.993108178287443
16708; 17980; 29142; 26272; -19472; -27552; 50.08389881537267; 19.993108178287443
20378; 7616; -10444; 28544; 7907; -21140; 50.08389881537267; 19.993108178287443
-14491; 14566; 10981; -22032; 8667; 15352; 50.08389881537267; 19.993108178287443
7415; 29215; -26238; 26272; -24464; -20064; 50.083904736709876; 19.9930418608204
-17456; 21583; -8227; -18832; 17335; 25704; 50.083904736709876; 19.9930418608204
-10065; 2119; -6026; -24768; -19620; 2448; 50.083904736709876; 19.9930418608204
18559; 7060; 21759; -15168; 8520; -30848; 50.083904736709876; 19.9930418608204
-24623; -30100; -19753; -2752; -30718; -16256; 50.083904736709876; 19.9930418608204
-16751; 30155; -21954; 29504; 30240; -7616; 50.083904736709876; 19.9930418608204
-3804; -9805; -13791; -5312; 296; 32064; 50.083904736709876; 19.9930418608204
-5482; 28635; -18209; -4736; 22810; -1696; 50.08390885851764; 19.99300878330735
26572; 21949; -28148; -17335; 14176; -9856; 50.08390885851764; 19.99300878330735
30234; 18720; 27174; -15392; -7146; -5456; 50.08390885851764; 19.99300878330735
19614; -2158; -16248; 6016; 12008; -18244; 50.08390885851764; 19.99300878330735
4674; -9947; 18014; -22810; 1200; 27984; 50.08390885851764; 19.99300878330735
5588; -20701; 6264; -13232; -1224; -11584; 50.08390885851764; 19.99300878330735
30376; 13255; -8924; -13382; -9429; 13792; 50.08390885851764; 19.99300878330735
26871; -30010; -2746; 2752; -1670; 5024; 50.08391020956286; 19.992968123127508
5497; 15546; -27242; 13360; 12621; 10512; 50.08391020956286; 19.992968123127508
-3879; 18976; -18225; 3192; 5476; 5024; 50.08391020956286; 19.992968123127508
-25013; 6611; -14031; -28112; -24481; 5008; 50.08391020956286; 19.992968123127508
-989; -1319; 29831; 13680; -22198; -21600; 50.08391020956286; 19.992968123127508
-9376; -21000; 25405; -27504; -12768; 9744; 50.08391020956286; 19.992968123127508
9856; -25052; 11537; 8200; -26002; -6536; 50.08391020956286; 19.992968123127508
-7391; 20712; 26709; -7440; -29048; -19006; 50.08391020956286; 19.992968123127508
16026; -15818; -15185; -11560; 11860; 29344; 50.08391020956286; 19.992968123127508
-32719; -8029; 14045; -14784; -28584; 18392; 50.08391887884249; 19.992926261328
19771; 17307; -16929; 15168; 24496; -30568; 50.08391887884249; 19.992926261328
-1587; -9175; 14427; 6016; -28284; 17344; 50.08391887884249; 19.992926261328
25335; -21099; 23661; 3340; 22664; 22512; 50.08391887884249; 19.992926261328
-23410; 19791; 10084; -10784; 3192; -11860; 50.08391887884249; 19.992926261328
-28218; 24067; 17400; 18112; -30104; 7312; 50.08391887884249; 19.992926261328
23441; 18728; 22665; 14736; -4272; 16560; 50.08391887884249; 19.992926261328
27695; -25749; -15460; -26496; 3340; 24928; 50.08391887884249; 19.992926261328
30450; -27891; -4648; -19916; -27208; 26928; 50.083927579773054; 19.99288293477411
9698; -4541; 25189; -13680; 23720; 22224; 50.083927579773054; 19.99288293477411
26946; 22539; -20068; 320; 26152; 8520; 50.083927579773054; 19.99288293477411
-22796; -7821; 31915; -32672; 8496; -8816; 50.083927579773054; 19.99288293477411
1453; -17795; 28154; -24928; -27524; 31616; 50.083927579773054; 19.99288293477411
13967; -19937; -2962; 13216; -5624; -12160; 50.083927579773054; 19.99288293477411
-18602; 16909; -17536; 30848; 22198; -8368; 50.083927579773054; 19.99288293477411
-21741; -12530; -21198; 20527; -22958; -2576; 50.083927579773054; 19.99288293477411
27395; -30699; -10826; 2400; 761; -7584; 50.08393243473748; 19.992845169387603
-9982; -26796; 3590; 18528; 30866; -20208; 50.08393243473748; 19.992845169387603
-30510; 27970; -8085; 9536; 7146; -10880; 50.08393243473748; 19.992845169387603
11841; 19866; 22058; -17335; 24016; -15392; 50.08393243473748; 19.992845169387603
-21816; 9053; -18922; 16736; -6088; 22944; 50.08393243473748; 19.992845169387603
-31432; 25678; -21115; 1670; 11248; -20848; 50.08393243473748; 19.992845169387603
21059; -8726; -19753; 17648; -8816; 23104; 50.08393243473748; 19.992845169387603
-21126; 6221; 26169; 21728; 31480; 26616; 50.08393243473748; 19.992845169387603
29230; 11029; 20530; -20380; 5328; 4272; 50.08393243473748; 19.992845169387603
26863; 30943; -26762; 23572; -22958; -20824; 50.08393743806607; 19.992810773700526
-1520; 5225; -26994; -22958; 3044; -26752; 50.08393743806607; 19.992810773700526
13435; -7140; 6788; 896; -16112; -13968; 50.08393743806607; 19.992810773700526
28623; 12109; 11994; 14464; 16724; 23888; 50.08393743806607; 19.992810773700526
-3721; 8663; 25953; 9024; 10632; 30272; 50.08393743806607; 19.992810773700526
21059; 31474; 29150; 21752; -30568; 10928; 50.08393743806607; 19.992810773700526
14314; -27008; 23526; -25408; 26152; 32368; 50.08393743806607; 19.992810773700526
25568; 25902; -1824; 28728; 2136; 28608; 50.083943681193304; 19.992791993550046
22213; -29711; -27616; 9576; -10338; -3044; 50.083943681193304; 19.992791993550046
20078; -8037; 22665; -6996; 26152; 19006; 50.083943681193304; 19.992791993550046
-21515; -31230; 14884; 11536; 21436; 13360; 50.083943681193304; 19.992791993550046
25410; 9443; -26388; -23712; 15052; -12448; 50.083943681193304; 19.992791993550046
24961; -32534; -29743; 14292; -3044; -2576; 50.083943681193304; 19.992791993550046
5497; 25827; 4055; 736; 23868; -14464; 50.08395247710889; 19.992761108769923
-10447; 5084; -1442; 2136; -17335; -15216; 50.08395247710889; 19.992761108769923
-27462; -26954; -23722; 8056; -6384; 23572; 50.08395247710889; 19.992761108769923
23433; -25292; 2444; 6704; 11099; 8968; 50.08395247710889; 19.992761108769923
24646; -18185; -836; 27360; 8667; -928; 50.08395247710889; 19.992761108769923
7556; -3536; -9696; 18416; 10190; 31184; 50.08395247710889; 19.992761108769923
23740; -22603; -25084; -13680; 24332; 17648; 50.08396375281456; 19.992728883999177
-5938; -11558; 26252; -30568; -31776; 6088; 50.08396375281456; 19.992728883999177
-26848; -30474; -18831; 9872; -8667; -19472; 50.08396375281456; 19.992728883999177
-5564; -19256; -3194; 21752; -21289; 26152; 50.08396375281456; 19.992728883999177
13203; 1870; -17760; -908; -17484; 32088; 50.08396375281456; 19.992728883999177
921; -24911; -1285; -24776; -5476; 1376; 50.08396375281456; 19.992728883999177
-7848; 31781; 2236; 7456; 17335; -2728; 50.08396375281456; 19.992728883999177
-13645; 30171; 17699; -31626; -5768; -11840; 50.08396375281456; 19.992728883999177
20602; 25005; 18546; -9600; -21140; 7440; 50.083962280063616; 19.992694540209015
28009; 12939; 6488; -18096; 4714; -10338; 50.083962280063616; 19.992694540209015
29462; -21622; 15041; -31184; 21289; -21584; 50.083962280063616; 19.992694540209015
2906; -24902; 6721; 13232; -19006; 3216; 50.083962280063616; 19.992694540209015
-9675; -6368; -5403; 26928; -27376; -28136; 50.083962280063616; 19.992694540209015
19771; -32077; -6541; -9872; 29488; -928; 50.083962280063616; 19.992694540209015
3512; -15286; 7867; 592; 31776; 25504; 50.083962280063616; 19.992694540209015
-9152; 16983; -6333; -29312; -11712; 6680; 50.08397003739933; 19.992660594222947
-17082; 16751; 5434; 14128; -2432; 15813; 50.08397003739933; 19.992660594222947
-12050; -12463; 28013; 12472; -11099; 7292; 50.08397003739933; 19.992660594222947
30143; -25351; 2901; -17776; 25092; 31792; 50.08397003739933; 19.992660594222947
22437; 27438; 21676; -20232; 2136; 28320; 50.08397003739933; 19.992660594222947
-4568; -20476; -8002; 18392; 28284; -21120; 50.08397003739933; 19.992660594222947
-13412; -20551; 13813; 2752; 20527; 14142; 50.08397003739933; 19.992660594222947
20228; 16668; -24486; -9896; 9576; -1224; 50.08397003739933; 19.992660594222947
17015; -30699; -25391; 31626; -20380; -12640; 50.08397003739933; 19.992660594222947
2449; -24520; 27548; 29956; -19620; 5152; 50.08397003739933; 19.992660594222947
-10372; -10943; 1996; -8496; -3656; -12944; 50.08397744265749; 19.992632514386315
3737; -28116; 30902; 11120; -9429; -14752; 50.08397744265749; 19.992632514386315
-756; -22312; -1741; 19006; -30256; 25408; 50.08397744265749; 19.992632514386315
-27687; 20555; -64; 31160; 31328; 17344; 50.08397744265749; 19.992632514386315
29994; -2182; 23039; 4272; 26002; -3656; 50.08397744265749; 19.992632514386315
-29296; -31313; 24027; -10040; 3192; -27072; 50.08397744265749; 19.992632514386315
-19756; 15306; 24267; 9872; 21289; 10952; 50.08397744265749; 19.992632514386315
10088; -24304; -19304; -18544; -29344; -31904; 50.08398261817396; 19.992602076336528
24272; 27339; -26845; -8496; -13992; -7608; 50.08398261817396; 19.992602076336528
-1446; 12026; 28477; -15680; -30568; 10624; 50.08398261817396; 19.992602076336528
-27388; 6911; -2970; 26176; -19620; -12328; 50.08398261817396; 19.992602076336528
-13578; 13238; 6579; 5328; 10338; -30752; 50.08398261817396; 19.992602076336528
-7092; -20701; -7554; 7776; -16724; -25536; 50.08398261817396; 19.992602076336528
23583; 5300; -14397; 24160; -908; -26752; 50.08398261817396; 19.992602076336528
-30585; -29187; 842; 8520; 2136; 2752; 50.08398767226299; 19.99257302707914
12223; -6301; -3502; 612; -11860; -17632; 50.08398767226299; 19.99257302707914
-9459; 26981; -31495; -25392; 21436; -9744; 50.08398767226299; 19.99257302707914
-17846; -16066; 12899; 31360; 7907; 18712; 50.08398767226299; 19.99257302707914
-12424; -6675; -16099; -24160; 26616; -32536; 50.08398767226299; 19.99257302707914
-11054; -9183; 30379; 13504; 1522; 22198; 50.08398767226299; 19.99257302707914
-6478; -22851; -30739; 10816; 14292; 908; 50.08398767226299; 19.99257302707914
-26009; 24914; -13641; 11232; 10952; 31040; 50.083995451441496; 19.99253883575904
14314; -27008; 23526; 9744; 21904; -32224; 50.083995451441496; 19.99253883575904
30458; -25674; 16412; -4568; 12621; 17335; 50.083995451441496; 19.99253883575904
15877; 6745; -13342; 17760; 8667; 16724; 50.083995451441496; 19.99253883575904
-11593; -6127; -17154; -1670; 8667; -23424; 50.083995451441496; 19.99253883575904
23732; 25827; 9005; 18272; -3954; 7456; 50.083995451441496; 19.99253883575904
-22189; 19342; 24350; -22640; -1670; 16280; 50.083995451441496; 19.99253883575904
-11892; 1256; 30902; 13532; 21289; 3340; 50.083995451441496; 19.99253883575904
10761; 583; -18300; -2016; 3954; -21752; 50.08400440930912; 19.992510144384724
23126; 20945; 5492; -296; 10952; 4128; 50.08400440930912; 19.992510144384724
-12806; 29946; 13596; 12920; -2432; -16872; 50.08400440930912; 19.992510144384724
-23493; 4087; 3133; 20688; 15052; 17484; 50.08400440930912; 19.992510144384724
23508; 28966; -13956; -21140; 23720; -15813; 50.08400440930912; 19.992510144384724
-21741; -30167; -30424; -21600; -14142; 24016; 50.08400440930912; 19.992510144384724
4276; 10656; 13895; -21728; -27673; -10338; 50.08400440930912; 19.992510144384724
622; 12557; -12960; 2896; -26152; -16872; 50.08400440930912; 19.992510144384724
9167; 20023; 10159; -19620; -15813; 14904; 50.08400915493875; 19.992480135365827
-10447; 20031; -29826; -31776; 1670; 11248; 50.08400915493875; 19.992480135365827
26938; 2111; -8683; 25680; -27524; 31016; 50.08400915493875; 19.992480135365827
7257; 29423; 14277; -13696; -23720; 20380; 50.08400915493875; 19.992480135365827
24579; -7513; 32281; 23868; -908; -29024; 50.08400915493875; 19.992480135365827
-31880; -24828; -16232; 31328; -19620; -2284; 50.08400915493875; 19.992480135365827
-8081; -27726; -9231; 29504; -15664; -320; 50.08400915493875; 19.992480135365827
29296; -3461; 15432; -26928; -10952; 5456; 50.08400915493875; 19.992480135365827
7257; 3024; 2843; -29056; -16280; -6560; 50.08400915493875; 19.992480135365827
24571; -20476; -8235; 22816; -26764; 30400; 50.08401416935388; 19.99244969905748
-4875; -11010; 4661; -5824; 14142; 5476; 50.08401416935388; 19.99244969905748
29836; -3237; -27841; -31776; -761; 19328; 50.08401416935388; 19.99244969905748
2681; 4386; -3194; -14608; 14142; -28272; 50.08401416935388; 19.99244969905748
15802; -14755; 18695; -4544; 4568; -12448; 50.08401416935388; 19.99244969905748
-2965; 26292; -18532; 10784; -6236; -26448; 50.08401416935388; 19.99244969905748
30293; 25985; -32491; -30592; -13382; 26152; 50.08401416935388; 19.99244969905748
-22123; -9191; -25009; -19520; -32536; 25704; 50.0840211468511; 19.992419578928576
12289; 1886; -5246; -10352; 6996; -8368; 50.0840211468511; 19.992419578928576
-11353; -25052; -21355; 7312; -761; -27376; 50.0840211468511; 19.992419578928576
1228; -29171; -29219; 26152; -28284; 10928; 50.0840211468511; 19.992419578928576
24646; -5131; 11687; 22344; -6236; 24464; 50.0840211468511; 19.992419578928576
-9609; -26647; 26086; -6064; 10338; 7907; 50.0840211468511; 19.992419578928576
-23261; -12995; 31592; -12621; 761; -10488; 50.0840211468511; 19.992419578928576
-25395; 11719; 20814; -32064; -15813; 21888; 50.0840211468511; 19.992419578928576
-4186; -25343; 4055; -10512; -32240; -14608; 50.08402710897123; 19.992389385923573
16184; -1477; 9461; 31360; -26152; 21140; 50.08402710897123; 19.992389385923573
