ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
-4663085; 97412109; 4052734; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1200000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97485351; 4064941; -12207031; -30517578; -12207031; 3800000000; -1600000000; -1100000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4577636; 97534179; 4101562; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1000000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97436523; 4101562; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1200000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97399902; 4077148; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4589843; 97448730; 4101562; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97448730; 4028320; -6103515; -36621093; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97448730; 4003906; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97436523; 4101562; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97485351; 4101562; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97412109; 4125976; -6103515; -36621093; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4602050; 97448730; 4089355; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97363281; 4064941; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97412109; 3979492; -6103515; -30517578; -12207031; 3800000000; -1600000000; -1200000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97387695; 4113769; -12207031; -30517578; -12207031; 3800000000; -1600000000; -1200000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97436523; 4089355; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97424316; 4101562; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97387695; 4016113; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97375488; 4150390; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4724121; 97436523; 4028320; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97473144; 4125976; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97448730; 4138183; -6103515; -36621093; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4711914; 97363281; 4162597; -12207031; -30517578; -12207031; 3800000000; -1600000000; -1100000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97521972; 4052734; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4614257; 97473144; 4089355; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97399902; 4077148; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97460937; 4101562; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97412109; 4089355; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1200000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97412109; 4064941; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4760742; 97387695; 4089355; -12207031; -30517578; -12207031; 3800000000; -1600000000; -1200000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97460937; 4101562; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1200000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97351074; 4138183; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4614257; 97363281; 4089355; -6103515; -30517578; -12207031; 3900000000; -1600000000; -1200000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97521972; 4064941; -12207031; -30517578; -18310546; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97436523; 4064941; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4724121; 97595214; 4089355; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97399902; 4077148; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97448730; 4174804; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97351074; 4101562; -6103515; -36621093; -12207031; 3800000000; -1600000000; -1200000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4711914; 97363281; 4052734; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97424316; 4223632; -6103515; -36621093; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97460937; 4138183; -6103515; -36621093; -12207031; 3900000000; -1600000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97448730; 4089355; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97448730; 4138183; -6103515; -30517578; -18310546; 3800000000; -1700000000; -1200000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97473144; 4101562; -12207031; -30517578; -12207031; 3800000000; -1600000000; -1200000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97424316; 4089355; -12207031; -30517578; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4711914; 97460937; 4052734; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97473144; 4089355; -6103515; -36621093; -18310546; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97534179; 4077148; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97375488; 4125976; -6103515; -30517578; -12207031; 3900000000; -1600000000; -1000000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4772949; 97497558; 4089355; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97473144; 4101562; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97448730; 4089355; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97412109; 4138183; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97436523; 4089355; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97412109; 4089355; -12207031; -30517578; -12207031; 3900000000; -1600000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97326660; 4174804; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97473144; 4211425; -6103515; -30517578; -12207031; 3800000000; -1600000000; -1100000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97460937; 4077148; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4589843; 97399902; 4052734; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97412109; 4089355; -6103515; -30517578; -12207031; 3900000000; -1600000000; -1000000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4772949; 97399902; 4138183; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97448730; 4064941; -6103515; -30517578; -12207031; 3900000000; -1600000000; -1100000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97387695; 4089355; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4711914; 97412109; 4101562; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4760742; 97436523; 4089355; -6103515; -30517578; -6103515; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4614257; 97387695; 4101562; -6103515; -30517578; -12207031; 3900000000; -1600000000; -1100000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97460937; 4162597; -12207031; -30517578; -18310546; 3800000000; -1600000000; -1100000000; 11283365631;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97399902; 4138183; -12207031; -36621093; -18310546; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97473144; 4150390; 0; -36621093; -6103515; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97485351; 4064941; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4711914; 97460937; 4138183; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97412109; 4089355; -12207031; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97448730; 4162597; -6103515; -30517578; -12207031; 3900000000; -1800000000; -1100000000; 11477514648;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97424316; 4113769; -6103515; -30517578; -12207031; 3900000000; -1800000000; -1100000000; 11477514648;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4614257; 97412109; 4138183; -12207031; -36621093; -12207031; 3900000000; -1600000000; -1000000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4589843; 97473144; 4101562; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97424316; 4162597; -6103515; -30517578; -12207031; 3900000000; -1800000000; -1100000000; 11534617614;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97460937; 4125976; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4626464; 97424316; 4064941; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97448730; 4125976; -6103515; -30517578; -18310546; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97436523; 4089355; 0; -36621093; -12207031; 3900000000; -1800000000; -1000000000; 11477514648;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97485351; 4174804; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4577636; 97302246; 4125976; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97485351; 4138183; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97412109; 4113769; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4602050; 97399902; 4113769; -12207031; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97399902; 4125976; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97375488; 4162597; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97473144; 4113769; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97424316; 4125976; -6103515; -30517578; -18310546; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4614257; 97534179; 4113769; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97436523; 4101562; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4760742; 97375488; 4089355; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97460937; 4101562; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4650878; 97460937; 4113769; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4724121; 97412109; 4089355; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4638671; 97412109; 4113769; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97412109; 4113769; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4711914; 97509765; 4138183; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4675292; 97436523; 4113769; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4687500; 97412109; 4138183; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4602050; 97448730; 4113769; -12207031; -30517578; -12207031; 3900000000; -1600000000; -1100000000; 11230620574;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4724121; 97363281; 4138183; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4663085; 97424316; 4199218; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97399902; 4113769; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4699707; 97436523; 4113769; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090553999271286; 20.001243060711445
-4614257; 97436523; 4052734; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09049213014443; 20.001462995846882
-4797363; 97363281; 4089355; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09049213014443; 20.001462995846882
-4663085; 97375488; 4101562; -6103515; -30517578; -18310546; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09049213014443; 20.001462995846882
-4626464; 97424316; 4113769; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09049213014443; 20.001462995846882
-4614257; 97473144; 4089355; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.09049213014443; 20.001462995846882
-4663085; 97460937; 4064941; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.09049213014443; 20.001462995846882
-4638671; 97412109; 4174804; -6103515; -30517578; -18310546; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4675292; 97412109; 4162597; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4675292; 97473144; 4187011; -12207031; -36621093; -18310546; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4687500; 97363281; 4113769; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4614257; 97412109; 4089355; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4809570; 97412109; 4125976; -12207031; -30517578; -18310546; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4772949; 97290039; 4138183; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4663085; 97326660; 4089355; -12207031; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09053864330876; 20.001438617038236
-4760742; 97448730; 4113769; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09047255921441; 20.001498757179494
-4687500; 97424316; 4113769; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09047255921441; 20.001498757179494
-4663085; 97412109; 4162597; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09047255921441; 20.001498757179494
-4687500; 97460937; 4101562; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09042885177978; 20.00157168502185
-4626464; 97412109; 4125976; -6103515; -30517578; -12207031; 3800000000; -1700000000; -1100000000; 11410223388;0; 0; 0; 0; 0; 50.09041141749605; 20.0015960476818
-4724121; 97412109; 4052734; -12207031; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09041141749605; 20.0015960476818
-4711914; 97412109; 4077148; -12207031; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09041141749605; 20.0015960476818
-4687500; 97485351; 4150390; -12207031; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09041141749605; 20.0015960476818
-4675292; 97412109; 4113769; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09041141749605; 20.0015960476818
-4687500; 97473144; 4101562; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.09039515694391; 20.001564722625258
-4626464; 97509765; 4187011; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090373065806624; 20.00157063715543
-4638671; 97399902; 4101562; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090373065806624; 20.00157063715543
-4626464; 97436523; 4101562; -6103515; -36621093; -12207031; 3900000000; -1700000000; -1000000000; 11355226135;0; 0; 0; 0; 0; 50.090373065806624; 20.00157063715543
-4724121; 97363281; 4101562; -6103515; -30517578; -12207031; 3900000000; -1700000000; -1100000000; 11355226135;0; 0; 0; 0; 0; 50.090373065806624; 20.00157063715543
