ax; ay; az; gx; gy; gz; magx; magy; magz; magN; th; tm; ts; lati; loni; lat; lon
-13391113; 1293945; -97619628; -18310546; -30517578; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13366699; 1330566; -97607421; -6103515; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13354492; 1306152; -97595214; -18310546; -36621093; -12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13354492; 1379394; -97607421; -6103515; -36621093; -12207031; 3900000000; -800000000; 800000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13330078; 1257324; -97644042; -6103515; -36621093; -12207031; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13281250; 1293945; -97619628; -12207031; -36621093; -12207031; 3900000000; -900000000; 700000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13391113; 1257324; -97558593; -6103515; -36621093; -6103515; 3900000000; -900000000; 800000000; 10299462127;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13366699; 1269531; -97534179; -6103515; -30517578; -12207031; 3900000000; -900000000; 900000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13293457; 1330566; -97583007; -18310546; -30517578; -18310546; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13378906; 1318359; -97546386; 0; -42724609; -12207031; 3900000000; -800000000; 700000000; 10159217071;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13317871; 1330566; -97509765; -6103515; -36621093; -12207031; 3800000000; -900000000; 700000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13293457; 1281738; -97570800; -6103515; -36621093; -12207031; 3800000000; -800000000; 800000000; 10188865661;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13378906; 1403808; -97619628; -18310546; -30517578; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13269042; 1330566; -97546386; 0; -36621093; -12207031; 3800000000; -900000000; 700000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
-13269042; 1293945; -97521972; -6103515; -36621093; -12207031; 3800000000; -900000000; 800000000; 10332453918;2300000000; 3200000000; 5000000000; 5009099390; 2000077120; 50.090553999271286; 20.001243060711445
